"nameProject","testCase","tloc","tmcCabe","assertionDensity","assertionRoulette","mysteryGuest","eagerTest","sensitiveEquality","resourceOptimism","conditionalTestLogic","fireAndForget","testRunWar","loc","lcom2","lcom5","cbo","wmc","rfc","mpc","halsteadVocabulary","halsteadLength","halsteadVolume","classDataShouldBePrivate","complexClass","functionalDecompositiongodClass","spaghettiCode","isFlaky","functionalDecomposition","godClass"
"activiti_b11f757a","org.activiti.spring.test.autodeployment.ResourceParentFolderAutoDeploymentStrategyTest.testDeployResources_Mixed",15,2,0,0,8,1,0,0,8,0,0,104,15,5,9,19,30,24,387,124,738.844661935693,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.autodeployment.ResourceParentFolderAutoDeploymentStrategyTest.testDeployResources_NoParent",17,2,0,0,5,1,0,0,9,0,0,104,15,5,9,19,30,24,387,124,738.844661935693,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.autodeployment.ResourceParentFolderAutoDeploymentStrategyTest.testDeployResourcesNoResources",11,2,0,0,0,1,0,0,7,0,0,104,15,5,9,19,30,24,387,124,738.844661935693,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.autodeployment.ResourceParentFolderAutoDeploymentStrategyTest.testDeployResourcesIOExceptionWhenCreatingMapFallsBackToResourceName",11,3,0,0,2,1,0,0,5,0,0,104,15,5,9,19,30,24,387,124,738.844661935693,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testDelegateExpression",5,1,0.2,0,0,0,0,0,0,0,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testAsyncDelegateExpression",8,2,0.25,1,0,0,0,0,0,1,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testMethodExpressionOnSpringBean",4,1,0,0,0,0,0,0,0,0,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testAsyncMethodExpressionOnSpringBean",6,1,0.166666666666667,1,0,0,0,0,0,0,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,1,0,0
"activiti_b11f757a","org.activiti.spring.test.servicetask.ServiceTaskSpringDelegationTest.testExecutionAndTaskListenerDelegationExpression",7,1,0.428571428571428,0,0,0,0,0,0,0,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.fieldinjection.ListenerFieldInjectionTest.testDelegateExpressionListenerFieldInjection",23,1,0.391304347826087,6,0,0,0,0,0,0,0,104,105,0,3,19,15,0,267,69,385.520157429617,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.test.jobexecutor.SpringAsyncExecutorTest.testHappyJobExecutorPath",7,2,0.142857142857143,2,0,0,0,0,0,0,0,89,6,4,6,12,10,2,273,115,645.08925644627,0,0,NA,0,1,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates",8,1,0.25,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.bCheckThatTaskIsNotVisibleForNonCandidateUsers",4,1,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.cCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.aCreateStandaloneTaskAndComplete",11,1,0.272727272727273,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.bCreateStandaloneTask",10,1,0.2,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.ctryCompletingWithUnauthorizedUser",3,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.dCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.aCreateStandaloneTaskForGroup",10,1,0.2,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.bClaimAndRelease",9,1,0.333333333333333,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.cCreateStandaloneTaskReleaseUnAuthorized",7,3,0.285714285714286,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.dCreateStandaloneTaskAndClaimAndReleaseUnAuthorized",6,1,0.166666666666667,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.eCreateStandaloneTaskAndClaimAndReleaseUnAuthorized",6,1,0.166666666666667,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.fCreateStandaloneTaskAndClaimAndReleaseUnAuthorized",3,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeClaimReleaseTest.gCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.aCreateStandaloneTaskAndDelete",11,1,0.272727272727273,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.cCreateStandaloneGroupTaskClaimAndDeleteFail",9,1,0.222222222222222,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.dClaimTaskCreatedForGroup",6,1,0.166666666666667,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.eClaimTaskCreatedForGroup",3,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.fCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.aCreateStandaloneTaskForAnotherAssignee",8,2,0.25,2,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.bCreateCheckTaskCreatedForSalaboyFromAnotherUser",13,1,0.384615384615385,6,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.cCreateStandaloneTaskForGroupAndClaim",12,1,0.333333333333333,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.dCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.aCreateStandaloneTaskForSalaboy",15,1,0.4,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.bCreateStandaloneTaskForGroup",16,1,0.4375,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeStandaloneTaskTest.cCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.aCreateStandaloneTaskForGroup",9,1,0.222222222222222,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.bClaimNotFoundBecauseYouAreNotACandidate",3,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.cCleanUpWithAdmin",6,2,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,7,7,13.6213710433872,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.validation.validator.impl.ServiceTaskValidatorTest.executeValidationShouldRiseErrorsForEmptyServiceTask",10,1,0.2,1,0,1,0,0,0,0,0,107,10,0,10,18,39,34,519,112,700.21323491458,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.validation.validator.impl.ServiceTaskValidatorTest.executeValidationShouldNotRiseErrorsForServiceTasksSettingOnlyTheImplementation",10,1,0,0,0,1,0,0,0,0,0,107,10,0,10,18,39,34,519,112,700.21323491458,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.shouldNotExceedNumber",9,2,0.111111111111111,2,0,1,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.shouldNotExceedNumberPeriods",9,2,0.111111111111111,0,0,1,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.shouldNotExceedNumberNegative",9,2,0.111111111111111,0,0,1,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingFall",8,2,0.125,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingFallFirstHour",7,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingFallSecondHour",7,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingFallObservedFirstHour",7,2,0,1,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingFallObservedSecondHour",7,2,0,1,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingSpring",6,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSavingSpringObserved",7,2,0,1,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSaving25HourDay",6,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSaving23HourDay",6,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSaving25HourDayEurope",6,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.standalone.calendar.DurationHelperTest.daylightSaving23HourDayEurope",6,2,0,0,0,2,0,0,0,0,0,219,58,1,15,45,69,53,785,185,1233.15148778975,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.mgmt.ManagementServiceTest.testTableCount",11,1,0.545454545454545,0,0,1,0,0,0,0,0,282,406,0,18,59,29,0,1381,309,2234.24401440347,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.mgmt.ManagementServiceTest.testGetTableMetaData",12,1,0.416666666666667,4,0,1,0,0,0,0,0,282,406,0,18,59,29,0,1381,309,2234.24401440347,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.mgmt.TablePageQueryTest.testGetTablePage",15,1,0.466666666666667,8,0,2,0,0,0,0,0,41,6,0,0,5,4,0,108,51,238.788692583335,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.mgmt.TablePageQueryTest.testGetSortedTablePage",11,2,0,0,0,4,0,0,2,0,0,41,6,0,0,5,4,0,108,51,238.788692583335,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ExecutionListenerTest.testExecutionListenersOnAllPossibleElements",32,1,0.40625,9,0,0,0,0,0,0,0,25,0,0,0,2,1,0,36,33,118.256124969052,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ExecutionListenerTest.testExecutionListenersOnStartEndEvents",23,1,0.739130434782609,2,0,0,0,0,0,0,0,25,0,0,0,2,1,0,36,33,118.256124969052,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ExecutionListenerTest.testExecutionListenerFieldInjection",9,1,0.222222222222222,2,0,0,0,0,0,0,0,25,0,0,0,2,1,0,36,33,118.256124969052,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ExecutionListenerTest.testExecutionListenerCurrentActivity",13,1,0.538461538461538,2,0,0,0,0,0,0,0,25,0,0,0,2,1,0,36,33,118.256124969052,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ExecutionListenerTest.testExecutionListenersForSubprocessStartEndEvents",16,1,0.375,3,0,0,0,0,0,0,0,25,0,0,0,2,1,0,36,33,118.256124969052,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.executionlistener.ScriptExecutionListenerTest.testScriptExecutionListener",17,3,0.352941176470588,0,0,0,0,0,2,0,0,66,0,1,5,8,11,6,167,59,301.961634932589,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.ScriptTaskListenerTest.testScriptTaskListener",16,2,0.25,0,0,0,0,0,1,0,0,75,1,1,5,9,12,6,185,66,344.543484455169,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskCreateListener",7,1,0.142857142857143,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskCreateListenerInSubProcess",7,1,0.142857142857143,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskAssignmentListener",9,1,0.111111111111111,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskAssignmentListenerNotCalledWhenAssigneeNotUpdated",29,3,0.172413793103448,0,0,0,0,0,1,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskCompleteListener",9,1,0.333333333333333,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskListenerWithExpression",7,1,0.142857142857143,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testAllEventsTaskListener",8,1,0,0,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskListenersOnDeleteByComplete",19,1,0.526315789473684,9,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.tasklistener.TaskListenerTest.testTaskListenersOnDeleteByDeleteProcessInstance",18,1,0.5,9,0,0,0,0,0,0,0,22,0,0,0,2,1,0,14,13,34.3077452849984,0,0,NA,0,0,1,0
"activiti_b11f757a","org.activiti.examples.bpmn.callactivity.CallActivityTest.testOrderProcessWithCallActivity",12,2,0.25,2,0,0,0,0,4,0,0,101,71,2,2,24,26,12,322,76,438.865917461375,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.callactivity.CallActivityTest.testCallActivityWithModeledDataObjectsInSubProcess",10,2,0.3,2,0,0,0,0,2,0,0,101,71,2,2,24,26,12,322,76,438.865917461375,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.callactivity.CallActivityTest.testCallActivityWithBusinessKey",13,1,0.153846153846154,1,0,1,0,0,0,0,0,101,71,2,2,24,26,12,322,76,438.865917461375,0,0,NA,0,0,0,0
"activiti_b11f757a","org.activiti.examples.bpmn.scripttask.ScriptTaskTest.testSetScriptResultToProcessVariable",8,1,0.125,0,0,0,0,0,0,0,0,68,37,2,0,15,19,9,168,47,240.826307031953,0,0,NA,0,0,0,0
